decision_id,strategy,asof,period_start,period_end,ticker,weight,full_alpha_score,revenue_growth_score,sales_yield_score,trend_score,rank,alpha_percentile,risk_score_proxy,risk_score_status,price_at_rebalance,fwd_return_1m,gross_contribution_1m,net_portfolio_return_1m,period_cost_return,terminal_link_multiplier,linked_terminal_contribution_index
116,FINAL_OPTIMIZER,2023-08-31,2023-08-31,2023-09-29,WMB,0.0,0.6752451184023519,0.8775510204081632,0.6594202898550725,0.4887640449438202,22.0,0.8467153284671532,0.16666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,34.529998779296875,-0.024326677737722013,-0.0,-0.0121293042965666,6.052043919305706e-06,2.6446899646988227,-0.0
116,FINAL_OPTIMIZER,2023-08-31,2023-08-31,2023-09-29,WMT,0.0,0.6908960294751347,0.3673469387755102,0.9637681159420289,0.7415730337078652,18.0,0.8759124087591241,0.03571428571428571,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,54.20333480834961,-0.01648115264895067,-0.0,-0.0121293042965666,6.052043919305706e-06,2.6446899646988227,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,ANET,0.024680331448198603,0.7418577266438248,0.9319727891156463,0.45652173913043476,0.8370786516853933,14.0,0.9051094890510949,0.9880952380952381,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,45.98249816894531,0.0893818468768468,0.002205973606372714,-0.027530810859064,1.683769287601242e-05,2.719561703579627,0.5999281338998672
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,AVGO,0.08128533269385285,0.7920916290307036,0.7210884353741497,0.8405797101449275,0.8146067415730337,8.0,0.948905109489051,0.6309523809523809,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,83.05799865722656,0.01299095087547264,0.0010559737639222926,-0.027530810859064,1.683769287601242e-05,2.719561703579627,0.2871785808347901
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,BRK-B,0.0005608355622873249,0.6482023358113804,0.4217687074829932,0.9891304347826086,0.5337078651685393,28.0,0.8029197080291971,0.03571428571428571,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,350.29998779296875,-0.02560662727172147,-1.436110720421786e-05,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.003905591717359238
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,CAT,0.0,0.7148916560599162,0.6530612244897959,0.6376811594202898,0.8539325842696629,18.0,0.8759124087591241,0.35714285714285715,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,273.0,-0.171978010799422,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,CHTR,0.0,0.6564143977082773,0.29931972789115646,0.6811594202898551,0.9887640449438202,25.0,0.8248175182481752,0.5714285714285715,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,439.82000732421875,-0.08417084014998033,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,COP,0.0,0.8104659548235512,0.8571428571428571,0.6304347826086957,0.9438202247191011,6.0,0.9635036496350365,0.39285714285714285,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,119.80000305175781,-0.008347245196379194,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,COST,0.022115092192089063,0.7960252656672505,0.6462585034013606,0.8260869565217391,0.9157303370786517,7.0,0.9562043795620438,0.07142857142857142,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,564.9600219726562,-0.02216089465504867,-0.000490090228355575,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.13328306163344159
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,CVX,0.07831522933842086,0.8490784035483596,0.9523809523809523,0.7971014492753623,0.797752808988764,4.0,0.9781021897810219,0.2619047619047619,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,168.6199951171875,-0.1357490217796552,-0.010631215773139985,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-2.891224727912318
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,DOW,0.0,0.7336680967778743,0.8979591836734694,0.8985507246376812,0.4044943820224719,15.0,0.8978102189781022,0.3928571428571428,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,51.560001373291016,-0.062451534812625886,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,EOG,0.0,0.7474768119265293,0.8707482993197279,0.5289855072463768,0.8426966292134831,13.0,0.9124087591240876,0.5119047619047619,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,126.76000213623047,-0.004023367999649974,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,KLAC,0.08688302001182771,0.6614447114133065,0.6122448979591837,0.9057971014492754,0.46629213483146065,24.0,0.8321167883211679,0.7142857142857143,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,45.86600112915039,0.024070118701738696,0.0020912846048502316,-0.027530810859064,1.683769287601242e-05,2.719561703579627,0.5687377522636343
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,MA,0.0,0.6491796523201366,0.8231292517006803,0.7536231884057971,0.3707865168539326,26.0,0.8175182481751825,0.11904761904761903,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,395.9100036621094,-0.04940516121761673,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,MAR,0.0,0.7660150854023421,0.9455782312925171,0.5434782608695652,0.8089887640449438,11.0,0.927007299270073,0.2380952380952381,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,196.55999755859375,-0.040700041205562365,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,MPC,0.16032753686435222,0.9422294890924943,0.9183673469387755,0.9420289855072463,0.9662921348314607,2.0,0.9927007299270073,0.8214285714285715,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,151.33999633789062,-0.0005946632751971936,-9.534089817605449e-05,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.025928545546448252
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,NUE,0.0,0.6722314719732544,0.6054421768707483,0.855072463768116,0.5561797752808989,21.0,0.8540145985401459,0.7380952380952381,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,156.35000610351562,-0.05474904050669127,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,NVDA,0.03416394357705225,0.7569830081519662,0.9727891156462585,0.37681159420289856,0.9213483146067416,12.0,0.9197080291970803,0.8333333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,43.499000549316406,-0.06250722397487962,-0.002135493273035955,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.5807605723600495
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,OXY,0.017436242968927554,0.8410854001265055,0.8843537414965986,0.7681159420289855,0.8707865168539326,5.0,0.9708029197080292,0.4047619047619047,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,64.87999725341797,-0.04731806427388874,-0.0008250492654988546,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.22437723860171851
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,PBR,0.1552106732932501,0.903333455186341,0.8299319727891157,0.8913043478260869,0.9887640449438202,3.0,0.9854014598540146,0.9047619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,14.989999771118164,0.0006671266867597225,0.0001035451822238717,-0.027530810859064,1.683769287601242e-05,2.719561703579627,0.028159751216621547
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,PH,0.0,0.6636895761398519,0.7074829931972789,0.5869565217391305,0.6966292134831461,23.0,0.8394160583941606,0.4166666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,389.5199890136719,-0.0529112393018657,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,PSX,0.20280081324595745,0.960123049382593,0.9591836734693877,0.9492753623188406,0.9719101123595506,1.0,1.0,0.5833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,120.1500015258789,-0.050603426998252043,-0.010262416148277954,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-2.7909273943053865
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,QCOM,0.0,0.6484225020410379,0.8367346938775511,0.5579710144927537,0.550561797752809,27.0,0.8102189781021898,0.8571428571428571,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,111.05999755859375,-0.018638571405803606,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,RCL,0.11935013362324767,0.7810528542959277,0.9897959183673469,0.572463768115942,0.7808988764044944,10.0,0.9343065693430657,0.6785714285714285,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,92.13999938964844,-0.08042105580421055,-0.009598263756355188,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-2.6103070532639907
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,SLB,0.0,0.7196212143870738,0.7551020408163265,0.5217391304347826,0.8820224719101124,17.0,0.8832116788321168,0.7738095238095238,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,58.29999923706055,-0.04528300899136595,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,STLD,0.0,0.7281237849316571,0.6598639455782312,0.8840579710144928,0.6404494382022472,16.0,0.8905109489051095,0.8928571428571428,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,107.22000122070312,-0.006621890285294696,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,TM,0.0,0.6978469127432767,0.11564625850340136,0.9891304347826086,0.9887640449438202,19.0,0.8686131386861314,0.28571428571428575,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,179.75,-0.02542424102486096,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,TTWO,0.0,0.6685188323823259,0.9659863945578231,0.32608695652173914,0.7134831460674157,22.0,0.8467153284671532,0.4166666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,140.38999938964844,-0.047296811870618405,-0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,-0.0
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,UNH,0.016870815180536337,0.697206907514675,0.5714285714285714,0.7898550724637681,0.7303370786516854,20.0,0.8613138686131386,0.4761904761904762,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,504.19000244140625,0.062218598078674026,0.0010496784689773826,-0.027530810859064,1.683769287601242e-05,2.719561703579627,0.2854665365302985
117,FINAL_OPTIMIZER,2023-09-29,2023-09-29,2023-10-31,WMB,0.0,0.7902643877938734,0.8775510204081632,0.644927536231884,0.848314606741573,9.0,0.9416058394160584,0.13095238095238096,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,33.689998626708984,0.021074589733198756,0.0,-0.027530810859064,1.683769287601242e-05,2.719561703579627,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,AMZN,0.0,0.6710104169592702,0.48299319727891155,0.5579710144927537,0.9720670391061452,22.0,0.8467153284671532,0.7857142857142857,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,133.08999633789062,0.0976782655173829,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,ANET,0.024680321388238963,0.7755322354024599,0.9319727891156463,0.4057971014492754,0.9888268156424581,10.0,0.9343065693430657,0.9047619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,50.092498779296875,0.09652149557306999,0.002382181531616852,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.5945174622981574
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,AVGO,0.08128532841025057,0.8202219435260139,0.7278911564625851,0.8333333333333334,0.8994413407821229,4.0,0.9781021897810219,0.6309523809523809,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,84.13700103759766,0.10026500713411002,0.008150074032952249,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,2.034001719560054
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,BRK-B,0.0005608445430023748,0.6897983142734869,0.4489795918367347,0.9891304347826086,0.6312849162011173,19.0,0.8686131386861314,0.13095238095238096,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,341.3299865722656,0.05469784127443367,3.067698579277619e-05,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.007656009209381828
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,CMG,0.01722183364017366,0.7760421227838558,0.6462585034013606,0.9891304347826086,0.6927374301675978,9.0,0.9416058394160584,0.5833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,38.84400177001953,0.13389445376197062,0.0023059080080305825,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.5754819937239929
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,COP,0.0,0.7993973882970725,0.8571428571428571,0.6304347826086957,0.9106145251396648,5.0,0.9708029197080292,0.2976190476190476,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,118.80000305175781,-0.027188579747143393,-0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,-0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,DOW,0.0,0.667737939641892,0.8979591836734694,0.8985507246376812,0.20670391061452514,24.0,0.8321167883211679,0.4523809523809524,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,48.34000015258789,0.07054199082847035,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,EOG,0.0,0.7200391937197517,0.8707482993197279,0.5072463768115942,0.7821229050279329,17.0,0.8832116788321168,0.4880952380952381,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,126.25,-0.025188121229115068,-0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,-0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,KLAC,0.08688301802468924,0.7824299665619628,0.6258503401360545,0.9057971014492754,0.8156424581005587,7.0,0.9562043795620438,0.7142857142857144,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,46.970001220703125,0.15950607590215915,0.013858369267654744,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,3.4586123766163226
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,KR,0.012784554864814885,0.6664298299677737,0.40816326530612246,0.9710144927536232,0.6201117318435754,25.0,0.8248175182481752,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,45.369998931884766,-0.024245062817227603,-0.0003099623357877296,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,-0.07735683399218353
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,LMT,0.0,0.6659960883389872,0.5510204081632653,0.7318840579710145,0.7150837988826816,26.0,0.8175182481751825,0.35714285714285715,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,454.6400146484375,-0.015110912839640944,-0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,-0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,MA,0.0,0.6687709331971798,0.8231292517006803,0.7753623188405797,0.40782122905027934,23.0,0.8394160583941606,0.30952380952380953,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,376.3500061035156,0.0995880958174904,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,MAR,0.0,0.6645031909614304,0.9455782312925171,0.5507246376811594,0.4972067039106145,27.0,0.8102189781021898,0.28571428571428575,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,188.55999755859375,0.07498939103058966,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,MPC,0.19223211518222416,0.9497410493628267,0.9183673469387755,0.9420289855072463,0.9888268156424581,2.0,0.9927007299270073,0.4523809523809524,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,151.25,-0.013619818569214903,-0.0026181665319583145,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,-0.6534118839370543
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,NFLX,0.0,0.720213241154287,0.35374149659863946,0.9130434782608695,0.8938547486033519,16.0,0.8905109489051095,0.9285714285714285,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,41.16899871826172,0.151278895158228,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,NOW,0.0,0.7356032203181653,0.7687074829931972,0.4492753623188406,0.9888268156424581,14.0,0.9051094890510949,0.6428571428571428,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,116.37000274658203,0.17855110215802972,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,NVDA,0.03416392835619353,0.6850570363357066,0.9727891156462585,0.38405797101449274,0.6983240223463687,20.0,0.8613138686131386,0.9285714285714285,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,40.779998779296875,0.14688577385411272,0.005018195054495952,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,1.2523833929193373
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,ORLY,0.004693599417633689,0.750743694773675,0.43537414965986393,0.9565217391304348,0.8603351955307262,13.0,0.9124087591240876,0.2976190476190476,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,62.02933120727539,0.05582303549736145,0.0002620109669009604,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.06538968297286733
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,OXY,0.017436249554767882,0.7778088970184464,0.8843537414965986,0.7898550724637681,0.659217877094972,8.0,0.948905109489051,0.5238095238095237,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,61.810001373291016,-0.043035104162957194,-0.0007503708158007518,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,-0.18726891602155735
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,PANW,0.0,0.6560583102968335,0.8095238095238095,0.2536231884057971,0.9050279329608939,28.0,0.8029197080291971,0.9285714285714285,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,121.51000213623047,0.21426216422517874,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,PBR,0.15521067482257123,0.9033543787525535,0.8299319727891157,0.8913043478260869,0.9888268156424581,3.0,0.9854014598540146,0.6666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,15.0,0.018000030517578036,0.002793796883460163,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.6972436866320163
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,PSX,0.20292010726622242,0.9583131609052008,0.9591836734693877,0.9492753623188406,0.9664804469273743,1.0,1.0,0.4761904761904762,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,114.06999969482422,0.1299202220958422,0.02636342540373974,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,6.579480430225685
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,RCL,0.1193501271268001,0.7203591986547675,0.9897959183673469,0.6014492753623188,0.5698324022346368,15.0,0.8978102189781022,0.7976190476190476,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,84.7300033569336,0.26826383603204507,0.032017322933947635,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,7.990515133979593
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,STLD,0.0,0.7571316762475373,0.6666666666666666,0.8840579710144928,0.7206703910614525,12.0,0.9197080291970803,0.6190476190476191,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,106.51000213623047,0.1184864788665203,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,TM,0.0,0.6796512386834742,0.12244897959183673,0.9891304347826086,0.9273743016759777,21.0,0.8540145985401459,0.5,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,175.17999267578125,0.08334288568293835,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,UNH,0.033230709620606556,0.7631434729182743,0.5850340136054422,0.782608695652174,0.9217877094972067,11.0,0.927007299270073,0.28571428571428575,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,535.5599975585938,0.032507978982553754,0.0010802632099220248,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.2695996646993569
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,WMB,0.0,0.7944736634836915,0.8775510204081632,0.6231884057971014,0.88268156424581,6.0,0.9635036496350365,0.13095238095238093,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,34.400001525878906,0.06947672336149324,0.0,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,0.0
118,FINAL_OPTIMIZER,2023-10-31,2023-10-31,2023-11-30,WMT,0.017346587781810714,0.7048180295517122,0.3741496598639456,0.9637681159420289,0.776536312849162,18.0,0.8759124087591241,0.047619047619047616,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,54.470001220703125,-0.047243137186791406,-0.0008195072262988032,0.0897055301482152,1.0043035957851661e-05,2.495684961064416,-0.20452318601575362
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,AMZN,0.0,0.6446989612783014,0.5102040816326531,0.5579710144927537,0.8659217877094972,28.0,0.8029197080291971,0.8095238095238096,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,146.08999633789062,0.04004385139407618,0.0,0.0629925689944021,3.53437190558197e-06,2.34779154046707,0.0
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,ANET,0.024680325750660047,0.7604867710180178,0.9387755102040817,0.39855072463768115,0.9441340782122905,9.0,0.9416058394160584,0.8571428571428572,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,54.9275016784668,0.07191291843864622,0.001774834252746436,0.0629925689944021,3.53437190558197e-06,2.34779154046707,0.41669408443292766
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,AVGO,0.08128532252303652,0.8148000354704266,0.7619047619047619,0.8333333333333334,0.8491620111731844,4.0,0.9781021897810219,0.5833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,92.572998046875,0.20580517380973107,0.01672893993003358,0.0629925689944021,3.53437190558197e-06,2.34779154046707,3.927606364871462
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,CMG,0.026541829883750926,0.7855177938716577,0.6802721088435374,0.9891304347826086,0.6871508379888268,7.0,0.9562043795620438,0.5595238095238094,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,44.04499816894531,0.03846526265246242,0.0010209384577554554,0.0629925689944021,3.53437190558197e-06,2.34779154046707,0.23969506744557553
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,COP,0.0,0.7573230733472242,0.8639455782312925,0.6594202898550725,0.7486033519553073,10.0,0.9343065693430657,0.35714285714285715,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,115.56999969482422,0.0043263822905625915,0.0,0.0629925689944021,3.53437190558197e-06,2.34779154046707,0.0
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,COST,0.003183111497675299,0.674189536554643,0.41496598639455784,0.8478260869565217,0.7597765363128491,21.0,0.8540145985401459,0.03571428571428571,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,592.739990234375,0.11360803719155488,0.0003616270494127613,0.0629925689944021,3.53437190558197e-06,2.34779154046707,0.08490249274153482
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,CVX,0.0,0.6967553923034683,0.9591836734693877,0.8405797101449275,0.2905027932960894,18.0,0.8759124087591241,0.5595238095238095,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,143.60000610351562,0.038718644305528516,0.0,0.0629925689944021,3.53437190558197e-06,2.34779154046707,0.0
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,DIS,0.0,0.6712365133892598,0.4421768707482993,0.7391304347826086,0.8324022346368715,23.0,0.8394160583941606,0.5476190476190476,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,92.69000244140625,-0.0258927765957937,-0.0,0.0629925689944021,3.53437190558197e-06,2.34779154046707,-0.0
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,DOW,0.0,0.6761453670610824,0.9047619047619048,0.9057971014492754,0.21787709497206703,20.0,0.8613138686131386,0.35714285714285715,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,51.75,0.05971014787609441,0.0,0.0629925689944021,3.53437190558197e-06,2.34779154046707,0.0
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,EOG,0.0,0.7185283958940228,0.8775510204081632,0.5797101449275363,0.6983240223463687,15.0,0.8978102189781022,0.4047619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,123.06999969482422,-0.01722599132070357,-0.0,0.0629925689944021,3.53437190558197e-06,2.34779154046707,-0.0
119,FINAL_OPTIMIZER,2023-11-30,2023-11-30,2023-12-29,KLAC,0.086883012574342,0.7894901787125668,0.6598639455782312,0.8985507246376812,0.8100558659217877,6.0,0.9635036496350365,0.6547619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,54.46200180053711,0.06734969605068675,0.005851544488849929,0.0629925689944021,3.53437190558197e-06,2.34779154046707,1.373820664958857
