decision_id,strategy,asof,period_start,period_end,ticker,weight,full_alpha_score,revenue_growth_score,sales_yield_score,trend_score,rank,alpha_percentile,risk_score_proxy,risk_score_status,price_at_rebalance,fwd_return_1m
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,GE,0.0,0.675733653362124,0.17123287671232876,0.8840579710144928,0.9719101123595506,19.0,0.8686131386861314,0.2738095238095238,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,78.98643493652344,0.025866350620260325
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,KLAC,0.055716525423766365,0.8457474612957746,0.8561643835616438,0.9057971014492754,0.7752808988764045,4.0,0.9781021897810219,0.6309523809523809,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,38.65399932861328,0.1460392341235699
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,KR,0.0,0.6794469985775672,0.3835616438356164,0.9637681159420289,0.6910112359550562,18.0,0.8759124087591241,0.2261904761904762,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,48.630001068115234,-0.06785932890353619
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,LRCX,0.03335720838144616,0.8435063674873353,0.6575342465753424,0.9347826086956522,0.9382022471910112,5.0,0.9708029197080292,0.8452380952380952,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,52.40800094604492,0.17672868752303295
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,MA,0.0,0.7151264165772534,0.8082191780821918,0.7753623188405797,0.5617977528089888,13.0,0.9124087591240876,0.17857142857142858,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,380.0299987792969,-0.0394969076489724
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,MAR,0.0,0.7058876672176456,0.952054794520548,0.5869565217391305,0.5786516853932584,15.0,0.8978102189781022,0.4047619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,169.33999633789062,-0.009153201164980751
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,MELI,0.0,0.7096296395437806,0.9452054794520548,0.21739130434782608,0.9662921348314607,14.0,0.9051094890510949,0.8095238095238096,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1277.489990234375,-0.030129386945187298
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,MPC,0.1684037138944017,0.6727906376707495,0.9246575342465754,0.9420289855072463,0.15168539325842698,21.0,0.8540145985401459,0.5714285714285714,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,122.0,-0.14008193719582485
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,MU,0.0,0.6629518343285902,0.5068493150684932,0.644927536231884,0.8370786516853933,25.0,0.8248175182481752,0.8333333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,64.36000061035156,0.059664330352305894
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,NOW,0.0,0.6727103330485494,0.7602739726027398,0.572463768115942,0.6853932584269663,22.0,0.8467153284671532,0.7619047619047619,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,91.88400268554688,0.1857994656003028
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,NUE,0.1172458076483709,0.6362929304420696,0.6027397260273972,0.8623188405797102,0.4438202247191011,27.0,0.8102189781021898,0.8333333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,148.17999267578125,-0.10878658330384827
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,NVDA,0.03416622859777284,0.847025643199128,0.9726027397260274,0.5797101449275363,0.9887640449438202,2.0,0.9927007299270073,0.9761904761904763,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,27.749000549316406,0.36343648004724627
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,ORLY,0.0,0.7236171432522926,0.410958904109589,0.9565217391304348,0.8033707865168539,11.0,0.927007299270073,0.15476190476190477,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,61.15399932861328,-0.015261970535620839
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,PSX,0.17638141082427192,0.6720507941606643,0.9657534246575342,0.9492753623188406,0.10112359550561797,23.0,0.8394160583941606,0.619047619047619,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,99.0,-0.07464645848129736
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,RCL,0.12797745704211314,0.8745810961432218,0.9897260273972602,0.7463768115942029,0.8876404494382022,1.0,1.0,0.7857142857142857,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,65.43000030517578,0.23750574420061654
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,SONY,0.0,0.7660910386733676,0.4383561643835616,0.9891304347826086,0.8707865168539326,9.0,0.9416058394160584,0.38095238095238093,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,17.93400001525879,0.04494255353928889
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,WMB,0.0,0.6738018810614189,0.8835616438356164,0.6884057971014492,0.449438202247191,20.0,0.8613138686131386,0.39285714285714285,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,30.260000228881836,-0.052875094823779833
112,FINAL_OPTIMIZER,2023-04-28,2023-04-28,2023-05-31,WMT,0.0,0.6941501800533728,0.3698630136986301,0.9710144927536232,0.7415730337078652,17.0,0.8832116788321168,0.09523809523809523,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,50.323333740234375,-0.027157677858331897
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,AMD,0.0,0.6784799970852395,0.9041095890410958,0.15942028985507245,0.9719101123595506,21.0,0.8540145985401459,0.8333333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,118.20999908447266,-0.03637590267884627
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,AMZN,0.0,0.6502506916979148,0.4520547945205479,0.5942028985507246,0.9044943820224719,26.0,0.8175182481751825,0.6190476190476191,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,120.58000183105469,0.08110796675057008
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,ANET,0.024688880630661384,0.76477140322661,0.9315068493150684,0.5144927536231884,0.848314606741573,8.0,0.948905109489051,0.8809523809523809,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,41.584999084472656,-0.02573042487389987
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,AVGO,0.04024881534835034,0.8061580261123864,0.7054794520547946,0.8478260869565217,0.8651685393258427,6.0,0.9635036496350365,0.21428571428571427,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,80.7959976196289,0.07360511376056844
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,BRK-B,0.0,0.684335356563676,0.4178082191780822,0.9891304347826086,0.6460674157303371,18.0,0.8759124087591241,0.047619047619047616,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,321.0799865722656,0.06204065734645514
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,CMG,0.18507049580754553,0.864777611963604,0.6164383561643836,0.9891304347826086,0.9887640449438202,1.0,1.0,0.42857142857142855,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,41.52980041503906,0.03010364489507822
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,COST,0.0,0.7197889178134241,0.6301369863013698,0.855072463768116,0.6741573033707865,15.0,0.8978102189781022,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,511.55999755859375,0.052427882266433024
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,CVX,0.0783171930573035,0.6839314168783958,0.952054794520548,0.8188405797101449,0.2808988764044944,19.0,0.8686131386861314,0.48809523809523814,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,150.6199951171875,0.04468205553380833
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,FDX,0.007697735150902598,0.720013473331058,0.5342465753424658,0.9347826086956522,0.6910112359550562,14.0,0.9051094890510949,0.26190476190476186,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,175.64866638183594,0.13726029989112454
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,GE,0.0,0.6789361719530159,0.17123287671232876,0.8768115942028986,0.9887640449438202,20.0,0.8613138686131386,0.25,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,81.02952575683594,0.08194627812737809
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,KLAC,0.0674198260594298,0.8367607792225172,0.8493150684931506,0.8913043478260869,0.7696629213483146,4.0,0.9781021897810219,0.6428571428571429,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,44.29899978637695,0.09487796869587029
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,LRCX,0.06016281008043407,0.8369351443512763,0.6506849315068494,0.927536231884058,0.9325842696629213,3.0,0.9854014598540146,0.5952380952380952,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,61.66999816894531,0.04241941011058725
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,MA,0.0,0.7016073564982426,0.8013698630136986,0.7753623188405797,0.5280898876404494,16.0,0.8905109489051095,0.10714285714285714,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,365.0199890136719,0.07747520582561207
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,MAR,0.0,0.6781743933840888,0.9452054794520548,0.572463768115942,0.5168539325842697,22.0,0.8467153284671532,0.30952380952380953,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,167.7899932861328,0.09476136713444583
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,MPC,0.1568391283220463,0.650451081472757,0.9178082191780822,0.9492753623188406,0.08426966292134831,25.0,0.8248175182481752,0.7857142857142856,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,104.91000366210938,0.11142879042939002
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,MRVL,0.0,0.661134570470652,0.8424657534246576,0.15217391304347827,0.9887640449438202,23.0,0.8394160583941606,0.9642857142857143,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,58.4900016784668,0.0220550019458281
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,NFLX,0.0,0.7368551371536026,0.3424657534246575,0.9130434782608695,0.9550561797752809,9.0,0.9416058394160584,0.75,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,39.52299880981445,0.11451562666946691
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,NOW,0.0,0.6850556815891987,0.7534246575342466,0.4927536231884058,0.8089887640449438,17.0,0.8832116788321168,0.6190476190476191,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,108.95600128173828,0.031553983903599425
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,NVDA,0.03416611528039252,0.7839794509394525,0.9726027397260274,0.41304347826086957,0.9662921348314607,7.0,0.9562043795620438,0.9047619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,37.83399963378906,0.118094796952114
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,ORLY,0.0,0.6509600491940167,0.4041095890410959,0.9420289855072463,0.6067415730337079,24.0,0.8321167883211679,0.16666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,60.22066879272461,0.05755498357550981
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,OXY,0.0,0.7244722387664616,0.8835616438356164,0.7898550724637681,0.5,13.0,0.9124087591240876,0.5119047619047619,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,57.65999984741211,0.019771061267174206
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,PBR,0.04103210267975814,0.8077042618703988,0.815068493150685,0.9057971014492754,0.702247191011236,5.0,0.9708029197080292,0.9166666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,11.539999961853027,0.1984402053226102
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,PFE,0.0,0.6432398379333755,0.9897260273972602,0.5579710144927537,0.38202247191011235,28.0,0.8029197080291971,0.5119047619047619,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,38.02000045776367,-0.03524461169001025
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,PSX,0.17637943934770026,0.7339809008840201,0.958904109589041,0.9565217391304348,0.28651685393258425,10.0,0.9343065693430657,0.6071428571428571,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,91.61000061035156,0.041152675668036265
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,RCL,0.12797745823547566,0.8474139680967582,0.9897260273972602,0.6086956521739131,0.9438202247191011,2.0,0.9927007299270073,0.7142857142857143,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,80.97000122070312,0.28121521921435244
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,SONY,0.0,0.7282274093059673,0.4315068493150685,0.9891304347826086,0.7640449438202247,11.0,0.927007299270073,0.3095238095238095,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,18.739999771118164,-0.0390608516484775
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,TTWO,0.0,0.7259508104446571,0.9657534246575342,0.3188405797101449,0.8932584269662921,12.0,0.9197080291970803,0.4047619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,137.72999572753906,0.06846735081024025
113,FINAL_OPTIMIZER,2023-05-31,2023-05-31,2023-06-30,WMB,0.0,0.6434288883981384,0.8767123287671232,0.6884057971014492,0.3651685393258427,27.0,0.8102189781021898,0.3214285714285714,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,28.65999984741211,0.13852062951289934
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,AMZN,0.0,0.6522557047883119,0.4452054794520548,0.6014492753623188,0.9101123595505618,21.0,0.8540145985401459,0.6785714285714285,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,130.36000061035156,0.025467873963526566
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,ANET,0.024680352317250964,0.7225415818077314,0.9315068493150684,0.5507246376811594,0.6853932584269663,13.0,0.9124087591240876,0.9166666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,40.51499938964844,-0.04300877036717887
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,AVGO,0.04024881537413778,0.8305025954007759,0.7054794520547946,0.8478260869565217,0.9382022471910112,3.0,0.9854014598540146,0.25,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,86.74299621582031,0.03599139739399293
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,BRK-B,0.0,0.6745616148367252,0.410958904109589,0.9891304347826086,0.6235955056179775,16.0,0.8905109489051095,0.13095238095238096,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,341.0,0.03214073740492118
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,CAT,0.0,0.635600674856251,0.6301369863013698,0.6811594202898551,0.5955056179775281,28.0,0.8029197080291971,0.6428571428571428,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,246.0500030517578,0.07770782417732613
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,CMG,0.18506974560732256,0.8212960050681138,0.6095890410958904,0.9891304347826086,0.8651685393258427,5.0,0.9708029197080292,0.38095238095238093,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,42.779998779296875,-0.082617980974665
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,COST,0.0,0.6725619925658739,0.6232876712328768,0.855072463768116,0.5393258426966292,17.0,0.8832116788321168,0.2023809523809524,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,538.3800048828125,0.04140194254092977
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,CVX,0.07831526730002579,0.6432757147669047,0.952054794520548,0.8260869565217391,0.15168539325842698,24.0,0.8321167883211679,0.48809523809523814,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,157.35000610351562,0.04010166707233931
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,DOW,0.0,0.7353077860536152,0.8972602739726028,0.8985507246376812,0.4101123595505618,10.0,0.9343065693430657,0.4047619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,53.2599983215332,0.06027042809485228
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,FDX,0.007698075705008176,0.7284235236032387,0.5273972602739726,0.927536231884058,0.7303370786516854,12.0,0.9197080291970803,0.30952380952380953,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,199.7582550048828,0.08894715803716902
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,GE,0.0,0.6405635748643558,0.1780821917808219,0.8840579710144928,0.8595505617977528,26.0,0.8175182481751825,0.19047619047619047,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,87.66959381103516,0.039963609873406414
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,KLAC,0.08896981632986369,0.8760866219191467,0.8493150684931506,0.8913043478260869,0.8876404494382022,1.0,1.0,0.5952380952380952,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,48.50199890136719,0.059647058305362766
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,LRCX,0.06014330535942397,0.8262419890562646,0.6506849315068494,0.9347826086956522,0.8932584269662921,4.0,0.9781021897810219,0.5238095238095238,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,64.28600311279297,0.11764607448646136
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,MA,0.0,0.6941167197941227,0.8013698630136986,0.7753623188405797,0.5056179775280899,14.0,0.9051094890510949,0.15476190476190474,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,393.29998779296875,0.0024917645988944415
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,MAR,0.0,0.7718073521855869,0.9452054794520548,0.572463768115942,0.797752808988764,8.0,0.948905109489051,0.38095238095238093,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,183.69000244140625,0.09864442743947066
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,MPC,0.12067965505952591,0.6836161468801282,0.9178082191780822,0.9420289855072463,0.19101123595505617,15.0,0.8978102189781022,0.7857142857142856,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,116.5999984741211,0.14082337918712917
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,MRVL,0.0,0.661134570470652,0.8424657534246576,0.15217391304347827,0.9887640449438202,19.0,0.8686131386861314,0.9642857142857143,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,59.779998779296875,0.0894947906217407
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,NFLX,0.0,0.7458079871869513,0.3356164383561644,0.9130434782608695,0.9887640449438202,9.0,0.9416058394160584,0.6904761904761904,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,44.04899978637695,-0.0034507123426921193
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,NOW,0.0,0.7299995018139178,0.7534246575342466,0.4927536231884058,0.9438202247191011,11.0,0.927007299270073,0.6547619047619048,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,112.39399719238281,0.037421938776133645
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,NUE,0.0,0.6541986305087669,0.589041095890411,0.8623188405797102,0.5112359550561798,20.0,0.8613138686131386,0.8690476190476191,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,163.97999572753906,0.049457255894961305
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,NVDA,0.03416398632952673,0.7743176151906602,0.9726027397260274,0.38405797101449274,0.9662921348314607,7.0,0.9562043795620438,0.6904761904761906,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,42.301998138427734,0.10465231308077261
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,ON,0.0,0.6439519837844148,0.7808219178082192,0.2971014492753623,0.8539325842696629,23.0,0.8394160583941606,0.75,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,94.58000183105469,0.13924717608348613
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,ORLY,0.0,0.641729107228234,0.3972602739726027,0.9492753623188406,0.5786516853932584,25.0,0.8248175182481752,0.19047619047619047,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,63.686668395996094,-0.030890841001162128
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,PBR,0.09469023900570968,0.8657566963273275,0.815068493150685,0.9057971014492754,0.8764044943820225,2.0,0.9927007299270073,0.8214285714285715,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,13.829999923706055,0.0614606208357773
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,PSX,0.13738230418488867,0.6665651705469414,0.958904109589041,0.9565217391304348,0.08426966292134831,18.0,0.8759124087591241,0.6309523809523809,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,95.37999725341797,0.16953246240275388
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,RCL,0.12795843742731616,0.784720595681842,0.9897260273972602,0.5217391304347826,0.8426966292134831,6.0,0.9635036496350365,0.7619047619047619,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,103.73999786376953,0.051764052989801135
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,TTWO,0.0,0.6515872431646267,0.9657534246575342,0.32608695652173914,0.6629213483146067,22.0,0.8467153284671532,0.3928571428571428,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,147.16000366210938,0.0392769681670313
114,FINAL_OPTIMIZER,2023-06-30,2023-06-30,2023-07-31,WMT,0.0,0.6403520316697636,0.3561643835616438,0.9637681159420289,0.601123595505618,27.0,0.8102189781021898,0.047619047619047616,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,52.393333435058594,0.017050517241203655
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,AMD,0.0,0.6937598103621218,0.9041095890410958,0.18840579710144928,0.9887640449438202,14.0,0.9051094890510949,0.8452380952380952,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,114.4000015258789,-0.07587412752972944
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,AMZN,0.0,0.6490870182373284,0.4589041095890411,0.6231884057971014,0.8651685393258427,28.0,0.8029197080291971,0.6309523809523809,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,133.67999267578125,0.0323907994336623
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,ANET,0.024680338780805767,0.6701614048550093,0.9315068493150684,0.6014492753623188,0.47752808988764045,20.0,0.8613138686131386,0.9404761904761906,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,38.772499084472656,0.2588174630051343
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,AVGO,0.08128533791973096,0.8472241740706785,0.7123287671232876,0.8405797101449275,0.9887640449438202,1.0,1.0,0.17857142857142858,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,89.86499786376953,0.026973834737623603
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,BRK-B,0.0,0.6753825065303273,0.4246575342465753,0.9891304347826086,0.6123595505617978,18.0,0.8759124087591241,0.047619047619047616,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,351.9599914550781,0.02341181086488575
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,CAT,0.0,0.6588934766622128,0.6438356164383562,0.6811594202898551,0.651685393258427,26.0,0.8175182481751825,0.5238095238095238,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,265.1700134277344,0.060187768778114936
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,CMG,0.15805815083756286,0.6591955484471094,0.6232876712328768,0.9891304347826086,0.3651685393258427,25.0,0.8248175182481752,0.4285714285714286,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,39.245601654052734,-0.018162618406164288
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,CVX,0.07831525876720569,0.676983579935444,0.952054794520548,0.8260869565217391,0.25280898876404495,17.0,0.8832116788321168,0.2261904761904762,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,163.66000366210938,-0.01564216975015531
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,DE,0.0,0.6637511627440089,0.6986301369863014,0.6521739130434783,0.6404494382022472,24.0,0.8321167883211679,0.5476190476190476,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,429.6000061035156,-0.04343576209729638
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,DOW,0.0,0.7002700614702141,0.8972602739726028,0.9057971014492754,0.29775280898876405,13.0,0.9124087591240876,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,56.470001220703125,-0.033823265559127735
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,KLAC,0.08896981427793153,0.8442514159266373,0.8493150684931506,0.8913043478260869,0.7921348314606742,2.0,0.9927007299270073,0.4523809523809524,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,51.39500045776367,-0.023504235282538866
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,LRCX,0.06014330535997666,0.8158269256936869,0.6643835616438356,0.9347826086956522,0.848314606741573,4.0,0.9781021897810219,0.44047619047619047,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,71.8489990234375,-0.022394204255275718
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,MA,0.0,0.6697721505057332,0.8013698630136986,0.7753623188405797,0.43258426966292135,21.0,0.8540145985401459,0.09523809523809523,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,394.2799987792969,0.04656593265188147
115,FINAL_OPTIMIZER,2023-07-31,2023-07-31,2023-08-31,MAR,0.0,0.7388865466707414,0.9452054794520548,0.5579710144927537,0.7134831460674157,8.0,0.948905109489051,0.2738095238095238,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,201.80999755859375,0.008423749907378042
